Date,Alabama,Alaska,American Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Diamond Princess,District of Columbia,Florida,Georgia,Grand Princess,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2020-09-01, 2200,   39,    0, 5044,  814,13175, 1946, 4466,  620,    0,  607,11374, 5733,    3,   13,   74,  367, 8273, 3270, 1125,  456,  948, 4984,  132, 3761, 9064, 6767, 1871, 2493, 1585,  105,  399, 1313,  432,15950,  787,32966, 2741,  145,    2, 3911,  808,  464, 7678,  435, 1080, 2757,  167, 1781,13240,  409,   58,   15, 2612, 1918,  224, 1194,   37
2020-09-02, 2217,   39,    0, 5065,  841,13360, 1952, 4467,  622,    0,  608,11501, 5795,    3,   13,   75,  372, 8300, 3280, 1133,  461,  966, 5004,  133, 3766, 9060, 6781, 1882, 2526, 1602,  109,  399, 1336,  432,15964,  790,32972, 2779,  148,    2, 3936,  821,  468, 7705,  443, 1082, 2794,  169, 1797,13417,  410,   58,   15, 2641, 1924,  233, 1202,   41
2020-09-03, 2233,   40,    0, 5130,  861,13541, 1955, 4468,  622,    0,  609,11650, 5868,    3,   13,   79,  372, 8324, 3286, 1136,  471,  976, 5021,  133, 3778, 9077, 6791, 1889, 2536, 1610,  111,  404, 1363,  432,15971,  791,32976, 2803,  150,    2, 3958,  835,  470, 7724,  448, 1085, 2807,  169, 1815,13603,  414,   58,   16, 2652, 1930,  240, 1208,   41
2020-09-04, 2266,   40,    0, 5171,  873,13694, 1955, 4468,  622,    0,  611,11750, 5931,    3,   14,   81,  382, 8362, 3300, 1158,  481,  987, 5035,  134, 3789, 9100, 6798, 1899, 2558, 1631,  114,  404, 1375,  432,15978,  794,32982, 2839,  150,    2, 3973,  846,  475, 7735,  455, 1086, 2846,  170, 1837,13729,  419,   58,   16, 2662, 1932,  245, 1217,   42
2020-09-05, 2275,   42,    0, 5207,  882,13744, 1971, 4468,  623,    0,  611,11811, 5977,    3,   15,   84,  384, 8385, 3311, 1164,  481,  993, 5035,  134, 3796, 9116, 6806, 1903, 2569, 1692,  116,  404, 1388,  432,15985,  800,32987, 2889,  155,    2, 3993,  850,  480, 7750,  464, 1087, 2877,  173, 1862,13873,  420,   58,   16, 2677, 1942,  246, 1218,   42
2020-09-06, 2276,   42,    0, 5221,  894,13791, 1972, 4468,  624,    0,  611,11849, 6037,    3,   15,   85,  385, 8390, 3325, 1167,  481,  996, 5093,  134, 3799, 9125, 6806, 1909, 2584, 1710,  117,  404, 1389,  433,15989,  803,32987, 2890,  156,    2, 4013,  853,  481, 7750,  477, 1088, 2887,  173, 1865,13950,  422,   58,   17, 2678, 1948,  249, 1224,   42
2020-09-07, 2276,   42,    0, 5219,  908,13816, 1973, 4468,  626,    0,  611,11871, 6044,    3,   15,   86,  385, 8398, 3336, 1170,  485,  996, 5105,  134, 3804, 9133, 6810, 1912, 2585, 1713,  118,  404, 1393,  433,15991,  807,33002, 2897,  156,    2, 4030,  853,  482, 7771,  477, 1089, 2907,  173, 1869,13997,  423,   58,   17, 2684, 1952,  248, 1233,   42
2020-09-08, 2277,   42,    0, 5221,  917,13879, 1973, 4474,  627,    0,  611,11915, 6070,    3,   19,   88,  389, 8405, 3351, 1185,  485,  997, 5118,  134, 3807, 9141, 6811, 1914, 2585, 1716,  119,  407, 1393,  433,15996,  807,33016, 2909,  156,    2, 4047,  854,  486, 7780,  482, 1091, 2912,  173, 1896,14099,  424,   58,   18, 2686, 1954,  252, 1239,   42
2020-09-09, 2285,   42,    0, 5251,  928,14049, 1977, 4474,  628,    0,  615,12110, 6128,    3,   20,   91,  407, 8433, 3364, 1204,  499, 1013, 5140,  134, 3816, 9146, 6886, 1921, 2623, 1728,  122,  421, 1412,  433,16008,  813,33019, 2958,  157,    2, 4068,  863,  494, 7794,  500, 1092, 2942,  173, 1931,14229,  427,   58,   18, 2697, 1958,  255, 1244,   42
2020-09-10, 2301,   42,    0, 5273,  940,14157, 1979, 4478,  628,    0,  616,12326, 6204,    3,   22,   94,  407, 8461, 3376, 1207,  503, 1035, 5161,  134, 3824, 9166, 6894, 1936, 2656, 1739,  123,  430, 1429,  434,16014,  816,33019, 2990,  160,    2, 4088,  876,  497, 7807,  512, 1093, 2975,  177, 1988,14245,  430,   58,   18, 2708, 1965,  258, 1245,   42
2020-09-11, 2333,   43,    0, 5288,  953,14312, 1985, 4480,  630,    0,  616,12502, 6246,    3,   23,   96,  412, 8505, 3388, 1216,  516, 1044, 5202,  134, 3828, 9180, 6900, 1949, 2670, 1746,  131,  437, 1439,  434,16023,  818,33019, 3023,  164,    2, 4111,  888,  499, 7829,  523, 1093, 3028,  177, 2025,14522,  431,   58,   18, 2711, 1972,  264, 1254,   42
2020-09-12, 2350,   44,    0, 5315,  969,14388, 1988, 4480,  630,    0,  616,12600, 6287,    3,   25,   97,  415, 8527, 3392, 1218,  526, 1057, 5202,  135, 3836, 9196, 6911, 1958, 2685, 1754,  133,  437, 1449,  435,16027,  821,33023, 3047,  167,    2, 4133,  899,  505, 7829,  535, 1096, 3040,  183, 2064,14629,  433,   58,   19, 2722, 1978,  266, 1261,   42
2020-09-13, 2351,   44,    0, 5322,  981,14448, 1988, 4480,  630,    0,  616,12608, 6333,    3,   25,   99,  415, 8541, 3410, 1220,  528, 1060, 5235,  136, 3838, 9210, 6911, 1971, 2697, 1758,  135,  434, 1452,  436,16031,  823,33023, 3052,  168,    2, 4151,  905,  509, 7829,  539, 1096, 3064,  184, 2078,14709,  433,   58,   19, 2724, 1983,  267, 1268,   42
2020-09-14, 2355,   44,    0, 5322,  992,14502, 1990, 4485,  631,    0,  616,12642, 6353,    3,   26,   99,  419, 8546, 3424, 1224,  542, 1065, 5252,  136, 3839, 9219, 6921, 1974, 2706, 1766,  138,  435, 1456,  436,16034,  823,33030, 3060,  170,    2, 4168,  905,  509, 7855,  542, 1098, 3077,  184, 2097,14753,  436,   58,   19, 2743, 1990,  278, 1272,   42
2020-09-15, 2387,   44,    0, 5344, 1150,14655, 1996, 4485,  632,    0,  616,12787, 6397,    3,   28,  100,  423, 8564, 3436, 1234,  557, 1074, 5278,  137, 3849, 9225, 6932, 1979, 2734, 1785,  140,  436, 1482,  438,16043,  830,33038, 3111,  172,    2, 4180,  912,  519, 7860,  551, 1100, 3098,  184, 2127,14895,  436,   58,   19, 2839, 1999,  283, 1278,   42
2020-09-16, 2392,   44,    0, 5371, 1157,14764, 2002, 4487,  634,    0,  617,12939, 6419,    3,   29,  103,  429, 8599, 3444, 1248,  586, 1082, 5296,  138, 3855, 9245, 6943, 1985, 2756, 1794,  141,  439, 1494,  438,16054,  832,33042, 3149,  177,    2, 4191,  924,  521, 7882,  570, 1105, 3132,  192, 2151,15033,  437,   58,   19, 2884, 2007,  293, 1281,   50
2020-09-17, 2401,   44,    0, 5409, 1166,14872, 2006, 4488,  634,    0,  619,13086, 6474,    3,   31,  107,  434, 8624, 3459, 1250,  586, 1093, 5313,  138, 3861, 9260, 6955, 1994, 2780, 1811,  143,  442, 1506,  438,16057,  836,33070, 3180,  182,    2, 4213,  930,  521, 7893,  588, 1105, 3158,  193, 2164,15121,  437,   58,   19, 2920, 2013,  297, 1287,   49
2020-09-18, 2428,   45,    0, 5451, 1173,14949, 2009, 4492,  634,    0,  619,13225, 6536,    3,   31,  120,  438, 8647, 3471, 1264,  596, 1101, 5342,  138, 3869, 9269, 6954, 2002, 2792, 1839,  146,  442, 1524,  438,16061,  841,33085, 3207,  184,    2, 4238,  939,  521, 7921,  599, 1107, 3177,  195, 2196,15232,  437,   58,   19, 2949, 2021,  300, 1291,   49
2020-09-19, 2437,   45,    0, 5467, 1181,15084, 2013, 4492,  635,    0,  619,13287, 6599,    3,   34,  120,  441, 8672, 3481, 1265,  596, 1108, 5342,  139, 3876, 9295, 6969, 2015, 2809, 1854,  156,  442, 1528,  438,16064,  847,33081, 3235,  192,    2, 4245,  943,  525, 7940,  605, 1111, 3188,  200, 2216,15323,  440,   58,   19, 2990, 2026,  311, 1296,   49
2020-09-20, 2437,   45,    0, 5477, 1181,15079, 2014, 4492,  635,    0,  620,13296, 6602,    3,   34,  120,  443, 8686, 3488, 1265,  596, 1111, 5368,  139, 3879, 9310, 6969, 2017, 2810, 1855,  157,  442, 1531,  438,16067,  849,33087, 3243,  192,    2, 4258,  946,  526, 7960,  608, 1115, 3199,  202, 2218,15366,  440,   58,   19, 3015, 2034,  314, 1307,   49
2020-09-21, 2439,   45,    0, 5478, 1197,15118, 2018, 4495,  636,    0,  621,13317, 6604,    3,   35,  120,  447, 8693, 3499, 1284,  601, 1112, 5377,  140, 3883, 9317, 6981, 2021, 2810, 1867,  160,  452, 1531,  438,16069,  851,33159, 3247,  193,    2, 4274,  948,  529, 7985,  609, 1117, 3212,  202, 2233,15417,  441,   58,   19, 3021, 2040,  315, 1311,   49
2020-09-22, 2457,   45,    0, 5498, 1209,15254, 2025, 4496,  638,    0,  621,13416, 6673,    3,   37,  120,  451, 8722, 3514, 1293,  614, 1119, 5388,  140, 3895, 9328, 6997, 2031, 2846, 1896,  163,  461, 1546,  438,16076,  854,33263, 3286,  196,    2, 4292,  962,  532, 8002,  613, 1118, 3243,  202, 2261,15521,  443,   58,   19, 3060, 2051,  320, 1315,   49
2020-09-23, 2488,   45,    0, 5525, 1229,15357, 2030, 4497,  640,    0,  621,13618, 6769,    3,   37,  122,  454, 8744, 3531, 1298,  621, 1124, 5407,  140, 3902, 9347, 7013, 2037, 2870, 1967,  165,  462, 1556,  438,16082,  857,33264, 3316,  203,    2, 4314,  970,  538, 8038,  617, 1118, 3262,  202, 2277,15644,  444,   58,   19, 3089, 2057,  322, 1328,   50
2020-09-24, 2506,   46,    0, 5559, 1246,15449, 2033, 4499,  642,    0,  621,13795, 6816,    3,   38,  124,  457, 8774, 3544, 1303,  621, 1137, 5423,  140, 3909, 9362, 7019, 2040, 2874, 1980,  165,  462, 1564,  438,16091,  859,33269, 3356,  211,    2, 4331,  981,  539, 8054,  627, 1119, 3279,  210, 2312,15782,  444,   58,   19, 3113, 2063,  328, 1339,   50
2020-09-25, 2491,   52,    0, 5587, 1266,15588, 2034, 4501,  643,    0,  623,13915, 6874,    3,   39,  127,  458, 8807, 3557, 1312,  635, 1149, 5444,  140, 3917, 9373, 7027, 2046, 2894, 2020,  170,  468, 1573,  438,16097,  865,33283, 3409,  219,    2, 4355,  993,  542, 8065,  635, 1120, 3297,  216, 2352,15884,  448,   58,   19, 3136, 2070,  335, 1348,   50
